dbms,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_ActualTaskEffort_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Infrastructure_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Infrastructure_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Professional_Services_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,CustomerT,CustomerID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,sysdiagrams,diagram_id
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,Users,UserID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_BExEntriesExpanded_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_BExEntriesExpanded_Test2,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,Import CATS Pending data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,Import CATS Rejected data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_Project,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_Project,Rec_Order_Num
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_Approval_Registry,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_Project,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort_Test1,ResourceTFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask,TaskCode
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask_Test,ResourceID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask_Test,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,Import CATS Approval data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Full_Time_Employees_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Operation_&_Maintenance_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Operation_&_Maintenance_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort_Test,Resource_TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Infrastructure_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Professional_Services_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Salary_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Salary_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Consultants_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,CC,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_Approval_Registry,Project
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_BExEntriesExpanded_Test,Project
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_BExEntriesExpanded_Test2,Project
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_ActualTaskEffort_Test,PlannedTaskEffortID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Infrastructure_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Name,2,nvarchar,250,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Rate (Per day),3,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Branch,4,nvarchar,100,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Service Line,5,nvarchar,100,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Cost Centre,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Nov,7,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Dec,8,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Jan,9,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Feb,10,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Mar,11,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Apr,12,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,May,13,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Jun,14,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Jul,15,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Aug,16,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Sep,17,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Oct,18,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BB Actual-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BB Actual-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BB Line-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BB Line-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BB Planned-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BB Planned-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_CR_Sequence_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,SL maxouts,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,TFA Branch Limits,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,TLFactor,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,sysdiagrams,principal_id
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Resource_TFATask_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_TFATask,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_TFATask_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_TFATask_Test2,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,resourceToBranch,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Operation_&_Maintenance_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Operation_&_Maintenance_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_PlannedTaskEffort,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_PlannedTaskEffort_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_PlannedTaskEffort_Test1,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Project_Phase_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Salary_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Consultants_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_CR_Sequence_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Full_Time_Employees_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Full_Time_Employees_Test3,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Gating_Table,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Resource,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_ActualTaskEffort_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Infrastructure_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Infrastructure_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Professional_Services_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,CustomerT,CustomerID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,sysdiagrams,diagram_id
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,Users,UserID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM_BExEntriesExpanded_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM_BExEntriesExpanded_Test2,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Resource_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,Import CATS Pending data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,Import CATS Rejected data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM_Project,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM_Project,Rec_Order_Num
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM_Approval_Registry,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM_Project,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_PlannedTaskEffort_Test1,ResourceTFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Resource_TFATask,TaskCode
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Resource_TFATask_Test,ResourceID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Resource_TFATask,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Resource_TFATask_Test,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,Import CATS Approval data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Full_Time_Employees_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Operation_&_Maintenance_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Operation_&_Maintenance_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_PlannedTaskEffort_Test,Resource_TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_PlannedTaskEffort,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Infrastructure_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Professional_Services_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Salary_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Salary_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Consultants_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,CC,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM_Approval_Registry,Project
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM_BExEntriesExpanded_Test,Project
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM_BExEntriesExpanded_Test2,Project
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_ActualTaskEffort_Test,PlannedTaskEffortID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number,19,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Infrastructure_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Personnel Number,20,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,FY,21,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Version,22,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID_Reference,23,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,IDForecast,24,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Capital_Professional_Services_Actuals_Test,CR_Sequence_ID,25,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,BB Actual-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,BB Actual-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,BB Line-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,BB Line-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,BB Planned-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,BB Planned-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,SL maxouts,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,TFA Branch Limits,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,TLFactor,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,sysdiagrams,principal_id
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_TFATask,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_TFATask_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_TFATask_Test2,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,resourceToBranch,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Operation_&_Maintenance_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,TLFactor,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Operation_&_Maintenance_Test,ID
